X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-8003439.1408,5684118.6388,7,Voie de fait,2020/04/30 04:00:00+00,2020,4691
-8003439.1408,5684118.6388,8,Vol,2020/04/22 04:00:00+00,2020,4692
-8003439.1408,5684118.6388,7,Voie de fait,2020/04/21 04:00:00+00,2020,4693
-8003439.1408,5684118.6388,8,Vol,2020/04/14 04:00:00+00,2020,4694
-8003439.1408,5684118.6388,8,Vol,2020/04/08 04:00:00+00,2020,4695
-8003439.1408,5684118.6388,8,Vol,2020/03/12 04:00:00+00,2020,4696
-8003439.1408,5684118.6388,5,Méfait,2020/03/05 05:00:00+00,2020,4697
-8003439.1408,5684118.6388,8,Vol,2020/03/02 05:00:00+00,2020,4698
-8003439.1408,5684118.6388,8,Vol,2020/02/25 05:00:00+00,2020,4699
-8003439.1408,5684118.6388,8,Vol,2020/02/19 05:00:00+00,2020,4700
-8003439.1408,5684118.6388,8,Vol,2020/02/19 05:00:00+00,2020,4701
-8003439.1408,5684118.6388,7,Voie de fait,2020/02/18 05:00:00+00,2020,4702
-8003439.1408,5684118.6388,8,Vol,2020/02/18 05:00:00+00,2020,4703
-8003439.1408,5684118.6388,8,Vol,2020/02/09 05:00:00+00,2020,4704
-8003439.1408,5684118.6388,8,Vol,2020/01/23 05:00:00+00,2020,4705
-8003439.1408,5684118.6388,8,Vol,2020/01/17 05:00:00+00,2020,4706
-8003439.1408,5684118.6388,8,Vol,2020/01/14 05:00:00+00,2020,4707
-8003439.1408,5684118.6388,8,Vol,2020/01/08 05:00:00+00,2020,4708
-8003439.1408,5684118.6388,8,Vol,2019/12/16 05:00:00+00,2019,4709
-8003439.1408,5684118.6388,8,Vol,2019/12/12 05:00:00+00,2019,4710
-8003439.1408,5684118.6388,8,Vol,2019/12/12 05:00:00+00,2019,4711
-8003439.1408,5684118.6388,8,Vol,2019/12/10 05:00:00+00,2019,4712
-8003439.1408,5684118.6388,7,Voie de fait,2019/12/10 05:00:00+00,2019,4713
-8003439.1408,5684118.6388,8,Vol,2019/12/10 05:00:00+00,2019,4714
-8003439.1408,5684118.6388,8,Vol,2019/12/07 05:00:00+00,2019,4715
-8003439.1408,5684118.6388,8,Vol,2019/12/02 05:00:00+00,2019,4716
-8003439.1408,5684118.6388,8,Vol,2019/11/30 05:00:00+00,2019,4717
-8003439.1408,5684118.6388,8,Vol,2019/11/26 05:00:00+00,2019,4718
-8003439.1408,5684118.6388,8,Vol,2019/11/26 05:00:00+00,2019,4719
-8003439.1408,5684118.6388,8,Vol,2019/11/23 05:00:00+00,2019,4720
-8003439.1408,5684118.6388,6,Menace ou acte de violence,2019/11/20 05:00:00+00,2019,4721
-8003439.1408,5684118.6388,8,Vol,2019/11/17 05:00:00+00,2019,4722
-8003439.1408,5684118.6388,8,Vol,2019/11/15 05:00:00+00,2019,4723
-8003439.1408,5684118.6388,8,Vol,2019/11/07 05:00:00+00,2019,4724
-8003439.1408,5684118.6388,8,Vol,2019/10/31 04:00:00+00,2019,4725
-8003439.1408,5684118.6388,8,Vol,2019/10/23 04:00:00+00,2019,4726
-8003439.1408,5684118.6388,8,Vol,2019/10/18 04:00:00+00,2019,4727
-8003439.1408,5684118.6388,8,Vol,2019/10/16 04:00:00+00,2019,4728
-8003439.1408,5684118.6388,6,Menace ou acte de violence,2019/10/04 04:00:00+00,2019,4729
-8003439.1408,5684118.6388,8,Vol,2019/10/02 04:00:00+00,2019,4730
-8003439.1408,5684118.6388,7,Voie de fait,2019/10/01 04:00:00+00,2019,4731
-8003439.1408,5684118.6388,8,Vol,2019/10/01 04:00:00+00,2019,4732
-8003439.1408,5684118.6388,7,Voie de fait,2019/09/30 04:00:00+00,2019,4733
-8003439.1408,5684118.6388,8,Vol,2019/09/24 04:00:00+00,2019,4734
-8003439.1408,5684118.6388,6,Menace ou acte de violence,2019/09/21 04:00:00+00,2019,4735
-8003439.1408,5684118.6388,8,Vol,2019/09/21 04:00:00+00,2019,4736
-8003439.1408,5684118.6388,8,Vol,2019/09/21 04:00:00+00,2019,4737
-8003439.1408,5684118.6388,8,Vol,2019/09/19 04:00:00+00,2019,4738
-8003439.1408,5684118.6388,8,Vol,2019/09/19 04:00:00+00,2019,4739
-8003439.1408,5684118.6388,7,Voie de fait,2019/09/18 04:00:00+00,2019,4740
-8003439.1408,5684118.6388,4,Introduction par effraction,2019/09/10 04:00:00+00,2019,4741
-8003439.1408,5684118.6388,8,Vol,2019/09/04 04:00:00+00,2019,4742
-8003439.1408,5684118.6388,8,Vol,2019/08/27 04:00:00+00,2019,4743
-8003439.1408,5684118.6388,8,Vol,2019/08/24 04:00:00+00,2019,4744
-8003439.1408,5684118.6388,8,Vol,2019/08/22 04:00:00+00,2019,4745
-8003439.1408,5684118.6388,8,Vol,2019/08/21 04:00:00+00,2019,4746
-8003439.1408,5684118.6388,8,Vol,2019/08/21 04:00:00+00,2019,4747
-8003439.1408,5684118.6388,8,Vol,2019/08/18 04:00:00+00,2019,4748
-8003439.1408,5684118.6388,8,Vol,2019/08/12 04:00:00+00,2019,4749
-8003439.1408,5684118.6388,6,Menace ou acte de violence,2019/08/08 04:00:00+00,2019,4750
-8003439.1408,5684118.6388,6,Menace ou acte de violence,2019/08/05 04:00:00+00,2019,4751
-8003439.1408,5684118.6388,8,Vol,2019/08/05 04:00:00+00,2019,4752
-8003439.1408,5684118.6388,8,Vol,2019/07/31 04:00:00+00,2019,4753
-8003439.1408,5684118.6388,6,Menace ou acte de violence,2019/07/23 04:00:00+00,2019,4754
-8003439.1408,5684118.6388,8,Vol,2019/07/20 04:00:00+00,2019,4755
-8003439.1408,5684118.6388,8,Vol,2019/07/18 04:00:00+00,2019,4756
-8003439.1408,5684118.6388,8,Vol,2019/07/10 04:00:00+00,2019,4757
-8003439.1408,5684118.6388,8,Vol,2019/07/10 04:00:00+00,2019,4758
-8003439.1408,5684118.6388,8,Vol,2019/07/07 04:00:00+00,2019,4759
-8003439.1408,5684118.6388,8,Vol,2019/07/05 04:00:00+00,2019,4760
-8001428.1227,5684091.1423,7,Voie de fait,2021/05/25 04:00:00+00,2021,4761
-8016655.1309,5683883.9378,5,Méfait,2021/10/06 04:00:00+00,2021,4762
-8016655.1309,5683883.9378,7,Voie de fait,2021/02/11 05:00:00+00,2021,4763
-8016655.1309,5683883.9378,8,Vol,2020/09/23 04:00:00+00,2020,4764
-8016655.1309,5683883.9378,8,Vol,2019/07/10 04:00:00+00,2019,4765
-8001094.4553,5684106.1439,3,Conduite avec capacités affaiblies,2021/11/06 04:00:00+00,2021,4766
-8002918.2162,5684076.1839,8,Vol,2021/09/19 04:00:00+00,2021,4767
-8002918.2162,5684076.1839,6,Menace ou acte de violence,2021/03/06 05:00:00+00,2021,4768
-8002918.2162,5684076.1839,5,Méfait,2021/01/28 05:00:00+00,2021,4769
-8002918.2162,5684076.1839,3,Conduite avec capacités affaiblies,2019/07/20 04:00:00+00,2019,4770
-8000979.2969,5684106.6913,8,Vol,2021/05/14 04:00:00+00,2021,4771
-8002625.0387,5684229.5561,8,Vol,2020/06/23 04:00:00+00,2020,4772
-8002625.0387,5684229.5561,8,Vol,2020/03/14 04:00:00+00,2020,4773
-8002918.2162,5684076.1839,3,Conduite avec capacités affaiblies,2021/06/19 04:00:00+00,2021,4774
-8016024.9635,5683726.0748,5,Méfait,2022/06/09 04:00:00+00,2022,4775
-8012954.843,5684003.3092,3,Conduite avec capacités affaiblies,2021/03/18 04:00:00+00,2021,4776
-8018458.2205,5683833.6869,5,Méfait,2019/07/08 04:00:00+00,2019,4777
-8015798.5261,5683919.1909,7,Voie de fait,2022/06/09 04:00:00+00,2022,4778
-8015384.8821,5683929.4296,4,Introduction par effraction,2022/06/22 04:00:00+00,2022,4779
-8015384.8821,5683929.4296,8,Vol,2021/07/10 04:00:00+00,2021,4780
-8015384.8821,5683929.4296,7,Voie de fait,2020/03/21 04:00:00+00,2020,4781
-8002851.0158,5684141.4725,5,Méfait,2020/05/13 04:00:00+00,2020,4782
-8002851.0158,5684141.4725,8,Vol,2020/03/28 04:00:00+00,2020,4783
-8002918.2162,5684076.1839,4,Introduction par effraction,2021/02/12 05:00:00+00,2021,4784
-8002918.2162,5684076.1839,4,Introduction par effraction,2021/02/10 05:00:00+00,2021,4785
-8016115.4715,5683913.2507,7,Voie de fait,2021/12/12 05:00:00+00,2021,4786
-8016115.4715,5683913.2507,7,Voie de fait,2020/05/04 04:00:00+00,2020,4787
-8002735.2218,5684187.7033,4,Introduction par effraction,2021/08/07 04:00:00+00,2021,4788
-8002735.2218,5684187.7033,7,Voie de fait,2021/04/23 04:00:00+00,2021,4789
-8002735.2218,5684187.7033,7,Voie de fait,2021/04/01 04:00:00+00,2021,4790
-8002735.2218,5684187.7033,7,Voie de fait,2021/02/28 05:00:00+00,2021,4791
-8015798.5261,5683919.1909,5,Méfait,2021/04/11 04:00:00+00,2021,4792
-8015798.5261,5683919.1909,4,Introduction par effraction,2022/06/03 04:00:00+00,2022,4793
-8012954.843,5684003.3092,7,Voie de fait,2019/10/03 04:00:00+00,2019,4794
-8014379.3928,5683844.2093,4,Introduction par effraction,2020/09/09 04:00:00+00,2020,4795
-8000979.2969,5684106.6913,6,Menace ou acte de violence,2019/08/26 04:00:00+00,2019,4796
-8015798.5261,5683919.1909,6,Menace ou acte de violence,2020/10/27 04:00:00+00,2020,4797
-8000609.8029,5684117.2942,7,Voie de fait,2021/07/09 04:00:00+00,2021,4798
-8000609.8029,5684117.2942,8,Vol,2021/09/20 04:00:00+00,2021,4799
-8002934.3378,5684108.6428,3,Conduite avec capacités affaiblies,2022/03/13 05:00:00+00,2022,4800
-8002934.3378,5684108.6428,3,Conduite avec capacités affaiblies,2021/03/15 04:00:00+00,2021,4801
-8002934.3378,5684108.6428,7,Voie de fait,2020/07/18 04:00:00+00,2020,4802
-8002735.2218,5684187.7033,8,Vol,2021/03/05 05:00:00+00,2021,4803
-8000256.0318,5684125.1569,4,Introduction par effraction,2021/12/01 05:00:00+00,2021,4804
-8018458.2205,5683833.6869,3,Conduite avec capacités affaiblies,2021/10/15 04:00:00+00,2021,4805
-8012474.5385,5684017.8764,8,Vol,2020/03/12 04:00:00+00,2020,4806
-8012799.2193,5684007.17759999,3,Conduite avec capacités affaiblies,2022/02/17 05:00:00+00,2022,4807
-8001428.1227,5684091.1423,5,Méfait,2022/03/12 05:00:00+00,2022,4808
-8001428.1227,5684091.1423,8,Vol,2019/09/28 04:00:00+00,2019,4809
-8012799.2193,5684007.17759999,6,Menace ou acte de violence,2021/09/10 04:00:00+00,2021,4810
-8013314.0402,5683987.3894,8,Vol,2021/05/25 04:00:00+00,2021,4811
-8013314.0402,5683987.3894,8,Vol,2019/11/08 05:00:00+00,2019,4812
-8013314.0402,5683987.3894,8,Vol,2019/09/19 04:00:00+00,2019,4813
-8002515.8213,5684268.6015,4,Introduction par effraction,2021/09/11 04:00:00+00,2021,4814
-8002515.8213,5684268.6015,7,Voie de fait,2021/08/31 04:00:00+00,2021,4815
-8002515.8213,5684268.6015,8,Vol,2021/06/09 04:00:00+00,2021,4816
-8002515.8213,5684268.6015,8,Vol,2021/06/01 04:00:00+00,2021,4817
-8002515.8213,5684268.6015,8,Vol,2020/11/29 05:00:00+00,2020,4818
-8002515.8213,5684268.6015,8,Vol,2020/11/07 05:00:00+00,2020,4819
-8002515.8213,5684268.6015,5,Méfait,2020/10/18 04:00:00+00,2020,4820
-8002515.8213,5684268.6015,5,Méfait,2020/08/22 04:00:00+00,2020,4821
-8002515.8213,5684268.6015,5,Méfait,2020/02/03 05:00:00+00,2020,4822
-8002515.8213,5684268.6015,8,Vol,2019/09/15 04:00:00+00,2019,4823
-8002851.0158,5684141.4725,3,Conduite avec capacités affaiblies,2022/03/20 04:00:00+00,2022,4824
-8001428.1227,5684091.1423,4,Introduction par effraction,2020/08/13 04:00:00+00,2020,4825
-8001428.1227,5684091.1423,4,Introduction par effraction,2019/07/02 04:00:00+00,2019,4826
-8013339.6134,5684034.3678,8,Vol,2021/11/28 05:00:00+00,2021,4827
-8013328.5094,5683999.4911,3,Conduite avec capacités affaiblies,2019/12/22 05:00:00+00,2019,4828
-8011141.6091,5684115.5744,8,Vol,2020/09/01 04:00:00+00,2020,4829
-8002735.2218,5684187.7033,8,Vol,2021/03/14 05:00:00+00,2021,4830
-8020550.4971,5683738.4402,8,Vol,2022/06/09 04:00:00+00,2022,4831
-8014379.7031,5683961.1548,6,Menace ou acte de violence,2021/10/19 04:00:00+00,2021,4832
-8009650.1502,5684059.4753,7,Voie de fait,2020/02/06 05:00:00+00,2020,4833
-7999293.1619,5684115.4508,7,Voie de fait,2019/09/17 04:00:00+00,2019,4834
-7997871.9573,5684177.1132,8,Vol,2021/06/14 04:00:00+00,2021,4835
-8003723.3111,5684100.6229,8,Vol,2020/06/10 04:00:00+00,2020,4836
-8015798.5261,5683919.1909,4,Introduction par effraction,2020/09/07 04:00:00+00,2020,4837
-8015798.5261,5683919.1909,8,Vol,2020/06/04 04:00:00+00,2020,4838
-8002934.3378,5684108.6428,4,Introduction par effraction,2022/06/13 04:00:00+00,2022,4839
-8002934.3378,5684108.6428,4,Introduction par effraction,2021/02/11 05:00:00+00,2021,4840
-8002934.3378,5684108.6428,6,Menace ou acte de violence,2020/04/20 04:00:00+00,2020,4841
-8002625.0387,5684229.5561,7,Voie de fait,2022/03/29 04:00:00+00,2022,4842
-8002625.0387,5684229.5561,7,Voie de fait,2021/09/13 04:00:00+00,2021,4843
-8016115.4715,5683913.2507,3,Conduite avec capacités affaiblies,2020/10/23 04:00:00+00,2020,4844
-8002515.8213,5684268.6015,5,Méfait,2021/12/15 05:00:00+00,2021,4845
-8002515.8213,5684268.6015,7,Voie de fait,2020/07/11 04:00:00+00,2020,4846
-8015384.8821,5683929.4296,7,Voie de fait,2022/02/20 05:00:00+00,2022,4847
-8015384.8821,5683929.4296,3,Conduite avec capacités affaiblies,2019/12/28 05:00:00+00,2019,4848
-7997871.9573,5684177.1132,8,Vol,2022/02/12 05:00:00+00,2022,4849
-8006118.5839,5683991.4768,8,Vol,2022/06/15 04:00:00+00,2022,4850
-8006118.5839,5683991.4768,6,Menace ou acte de violence,2020/10/12 04:00:00+00,2020,4851
-8006118.5839,5683991.4768,4,Introduction par effraction,2022/04/16 04:00:00+00,2022,4852
-8006118.5839,5683991.4768,8,Vol,2021/02/10 05:00:00+00,2021,4853
-8006118.5839,5683991.4768,8,Vol,2020/03/28 04:00:00+00,2020,4854
-8006118.5839,5683991.4768,8,Vol,2020/02/01 05:00:00+00,2020,4855
-8006118.5839,5683991.4768,5,Méfait,2020/01/11 05:00:00+00,2020,4856
-8006118.5839,5683991.4768,4,Introduction par effraction,2019/09/02 04:00:00+00,2019,4857
-8006118.5839,5683991.4768,6,Menace ou acte de violence,2019/07/31 04:00:00+00,2019,4858
-8000264.4107,5684237.3044,4,Introduction par effraction,2020/06/27 04:00:00+00,2020,4859
-8000264.4107,5684237.3044,4,Introduction par effraction,2019/10/26 04:00:00+00,2019,4860
-7999470.7847,5684410.3095,8,Vol,2021/11/17 05:00:00+00,2021,4861
-8011141.6091,5684115.5744,4,Introduction par effraction,2019/09/22 04:00:00+00,2019,4862
-8014533.6908,5683955.1135,3,Conduite avec capacités affaiblies,2019/12/25 05:00:00+00,2019,4863
-8002735.2218,5684187.7033,3,Conduite avec capacités affaiblies,2022/04/19 04:00:00+00,2022,4864
-8002735.2218,5684187.7033,7,Voie de fait,2022/03/07 05:00:00+00,2022,4865
-8002735.2218,5684187.7033,7,Voie de fait,2020/07/21 04:00:00+00,2020,4866
-8002735.2218,5684187.7033,6,Menace ou acte de violence,2020/06/13 04:00:00+00,2020,4867
-8002735.2218,5684187.7033,7,Voie de fait,2020/06/12 04:00:00+00,2020,4868
-8002735.2218,5684187.7033,6,Menace ou acte de violence,2020/01/29 05:00:00+00,2020,4869
-8009132.3676,5684046.0105,3,Conduite avec capacités affaiblies,2021/08/01 04:00:00+00,2021,4870
-8009132.3676,5684046.0105,3,Conduite avec capacités affaiblies,2020/03/17 04:00:00+00,2020,4871
-8009132.3676,5684046.0105,8,Vol,2019/10/06 04:00:00+00,2019,4872
-8002735.2218,5684187.7033,7,Voie de fait,2020/11/14 05:00:00+00,2020,4873
-8002735.2218,5684187.7033,5,Méfait,2019/12/21 05:00:00+00,2019,4874
-8009274.4496,5684198.9392,8,Vol,2021/10/09 04:00:00+00,2021,4875
-8009274.4496,5684198.9392,8,Vol,2021/09/01 04:00:00+00,2021,4876
-8009274.4496,5684198.9392,8,Vol,2021/08/31 04:00:00+00,2021,4877
-8009274.4496,5684198.9392,5,Méfait,2020/06/18 04:00:00+00,2020,4878
-8016212.8385,5683896.813,3,Conduite avec capacités affaiblies,2022/01/19 05:00:00+00,2022,4879
-8002625.0387,5684229.5561,8,Vol,2021/03/13 05:00:00+00,2021,4880
-8003723.3111,5684100.6229,4,Introduction par effraction,2020/03/21 04:00:00+00,2020,4881
-8016115.4715,5683913.2507,4,Introduction par effraction,2022/01/27 05:00:00+00,2022,4882
-8003723.3111,5684100.6229,8,Vol,2021/09/16 04:00:00+00,2021,4883
-8003723.3111,5684100.6229,7,Voie de fait,2021/07/25 04:00:00+00,2021,4884
-8003723.3111,5684100.6229,8,Vol,2021/07/03 04:00:00+00,2021,4885
-8003723.3111,5684100.6229,8,Vol,2021/06/27 04:00:00+00,2021,4886
-8003723.3111,5684100.6229,7,Voie de fait,2021/06/21 04:00:00+00,2021,4887
-8003723.3111,5684100.6229,8,Vol,2021/06/03 04:00:00+00,2021,4888
-8003723.3111,5684100.6229,7,Voie de fait,2021/05/15 04:00:00+00,2021,4889
-8003723.3111,5684100.6229,6,Menace ou acte de violence,2021/05/02 04:00:00+00,2021,4890
-8003723.3111,5684100.6229,4,Introduction par effraction,2020/09/26 04:00:00+00,2020,4891
-8003723.3111,5684100.6229,8,Vol,2020/08/04 04:00:00+00,2020,4892
-8003723.3111,5684100.6229,8,Vol,2020/07/31 04:00:00+00,2020,4893
-8003723.3111,5684100.6229,8,Vol,2020/07/25 04:00:00+00,2020,4894
-8003723.3111,5684100.6229,6,Menace ou acte de violence,2020/07/10 04:00:00+00,2020,4895
-8003723.3111,5684100.6229,8,Vol,2019/09/06 04:00:00+00,2019,4896
-8003723.3111,5684100.6229,5,Méfait,2019/07/21 04:00:00+00,2019,4897
-8001541.418,5684302.4672,5,Méfait,2022/06/26 04:00:00+00,2022,4898
-8001541.418,5684302.4672,8,Vol,2022/06/26 04:00:00+00,2022,4899
-8001541.418,5684302.4672,8,Vol,2021/10/23 04:00:00+00,2021,4900
-8001541.418,5684302.4672,8,Vol,2021/03/10 05:00:00+00,2021,4901
-8001541.418,5684302.4672,8,Vol,2020/10/16 04:00:00+00,2020,4902
-8001541.418,5684302.4672,4,Introduction par effraction,2020/09/28 04:00:00+00,2020,4903
-8002851.0158,5684141.4725,8,Vol,2021/08/28 04:00:00+00,2021,4904
-8002851.0158,5684141.4725,8,Vol,2021/08/26 04:00:00+00,2021,4905
-8002934.3378,5684108.6428,5,Méfait,2022/03/18 04:00:00+00,2022,4906
-8002934.3378,5684108.6428,4,Introduction par effraction,2021/11/18 05:00:00+00,2021,4907
-8002934.3378,5684108.6428,8,Vol,2021/10/07 04:00:00+00,2021,4908
-8002934.3378,5684108.6428,7,Voie de fait,2021/06/02 04:00:00+00,2021,4909
-8002934.3378,5684108.6428,7,Voie de fait,2019/08/05 04:00:00+00,2019,4910
-8019499.7405,5684002.6852,4,Introduction par effraction,2021/05/22 04:00:00+00,2021,4911
-8002735.2218,5684187.7033,8,Vol,2020/08/08 04:00:00+00,2020,4912
-8014379.7031,5683961.1548,4,Introduction par effraction,2020/06/27 04:00:00+00,2020,4913
-8002625.0387,5684229.5561,8,Vol,2019/10/24 04:00:00+00,2019,4914
-8002625.0387,5684229.5561,4,Introduction par effraction,2019/08/24 04:00:00+00,2019,4915
-8013339.6134,5684034.3678,5,Méfait,2021/06/17 04:00:00+00,2021,4916
-8014379.7031,5683961.1548,8,Vol,2022/05/16 04:00:00+00,2022,4917
-8014379.7031,5683961.1548,8,Vol,2022/05/16 04:00:00+00,2022,4918
-8014379.7031,5683961.1548,8,Vol,2022/05/03 04:00:00+00,2022,4919
-8014379.7031,5683961.1548,8,Vol,2021/12/29 05:00:00+00,2021,4920
-8014379.7031,5683961.1548,8,Vol,2021/11/12 05:00:00+00,2021,4921
-8014379.7031,5683961.1548,8,Vol,2021/10/08 04:00:00+00,2021,4922
-8014379.7031,5683961.1548,8,Vol,2021/09/27 04:00:00+00,2021,4923
-8014379.7031,5683961.1548,8,Vol,2021/08/04 04:00:00+00,2021,4924
-8014379.7031,5683961.1548,8,Vol,2021/03/01 05:00:00+00,2021,4925
-8014379.7031,5683961.1548,8,Vol,2021/02/22 05:00:00+00,2021,4926
-8014379.7031,5683961.1548,8,Vol,2020/02/14 05:00:00+00,2020,4927
-8014379.7031,5683961.1548,8,Vol,2019/07/05 04:00:00+00,2019,4928
-8002851.0158,5684141.4725,8,Vol,2022/03/27 04:00:00+00,2022,4929
-8008713.3416,5684278.5781,8,Vol,2021/12/04 05:00:00+00,2021,4930
-8008713.3416,5684278.5781,5,Méfait,2019/09/15 04:00:00+00,2019,4931
-8002851.0158,5684141.4725,8,Vol,2022/03/25 04:00:00+00,2022,4932
-8002851.0158,5684141.4725,3,Conduite avec capacités affaiblies,2020/02/26 05:00:00+00,2020,4933
-8000609.8029,5684117.2942,8,Vol,2022/03/17 04:00:00+00,2022,4934
-7999470.7847,5684410.3095,8,Vol,2021/12/16 05:00:00+00,2021,4935
-8006118.1835,5684211.1722,8,Vol,2022/06/04 04:00:00+00,2022,4936
-8006118.1835,5684211.1722,8,Vol,2022/05/23 04:00:00+00,2022,4937
-8006118.1835,5684211.1722,8,Vol,2021/11/26 05:00:00+00,2021,4938
-8006118.1835,5684211.1722,8,Vol,2021/10/04 04:00:00+00,2021,4939
-8002851.0158,5684141.4725,7,Voie de fait,2021/01/02 05:00:00+00,2021,4940
-8019499.7405,5684002.6852,8,Vol,2021/12/05 05:00:00+00,2021,4941
-8019499.7405,5684002.6852,7,Voie de fait,2021/08/07 04:00:00+00,2021,4942
-8019499.7405,5684002.6852,8,Vol,2021/04/13 04:00:00+00,2021,4943
-8019499.7405,5684002.6852,8,Vol,2021/03/09 05:00:00+00,2021,4944
-8019499.7405,5684002.6852,8,Vol,2020/03/27 04:00:00+00,2020,4945
-8019499.7405,5684002.6852,8,Vol,2020/02/05 05:00:00+00,2020,4946
-8014379.7031,5683961.1548,3,Conduite avec capacités affaiblies,2019/09/08 04:00:00+00,2019,4947
-8015383.339,5684038.4139,8,Vol,2022/03/15 04:00:00+00,2022,4948
-8015383.339,5684038.4139,8,Vol,2020/06/08 04:00:00+00,2020,4949
-8015383.339,5684038.4139,8,Vol,2020/01/30 05:00:00+00,2020,4950
-8015383.339,5684038.4139,8,Vol,2020/01/26 05:00:00+00,2020,4951
-8015383.339,5684038.4139,8,Vol,2019/11/10 05:00:00+00,2019,4952
-8015383.339,5684038.4139,8,Vol,2019/11/08 05:00:00+00,2019,4953
-8015383.339,5684038.4139,8,Vol,2019/11/08 05:00:00+00,2019,4954
-8014379.7031,5683961.1548,8,Vol,2021/07/16 04:00:00+00,2021,4955
-8014379.7031,5683961.1548,8,Vol,2019/07/22 04:00:00+00,2019,4956
-8002735.2218,5684187.7033,4,Introduction par effraction,2021/02/14 05:00:00+00,2021,4957
-8002735.2218,5684187.7033,4,Introduction par effraction,2021/02/14 05:00:00+00,2021,4958
-8002735.2218,5684187.7033,8,Vol,2019/10/09 04:00:00+00,2019,4959
-8005960.4585,5684216.8173,5,Méfait,2021/03/28 04:00:00+00,2021,4960
-8002934.3378,5684108.6428,5,Méfait,2022/04/09 04:00:00+00,2022,4961
-8002934.3378,5684108.6428,5,Méfait,2022/02/27 05:00:00+00,2022,4962
-8019280.5026,5684095.9651,7,Voie de fait,2021/01/26 05:00:00+00,2021,4963
-8015383.339,5684038.4139,4,Introduction par effraction,2021/05/11 04:00:00+00,2021,4964
-8003066.7418,5684365.9797,7,Voie de fait,2021/11/09 05:00:00+00,2021,4965
-8001401.5477,5684354.8021,4,Introduction par effraction,2019/08/22 04:00:00+00,2019,4966
-8012642.2032,5684011.933,7,Voie de fait,2022/06/03 04:00:00+00,2022,4967
-8012642.2032,5684011.933,8,Vol,2022/03/15 04:00:00+00,2022,4968
-8012642.2032,5684011.933,8,Vol,2020/11/02 05:00:00+00,2020,4969
-8002625.0387,5684229.5561,8,Vol,2021/09/06 04:00:00+00,2021,4970
-8002625.0387,5684229.5561,8,Vol,2020/01/06 05:00:00+00,2020,4971
-8019943.345,5683797.9814,4,Introduction par effraction,2022/06/27 04:00:00+00,2022,4972
-8019943.345,5683797.9814,5,Méfait,2022/05/31 04:00:00+00,2022,4973
-8019943.345,5683797.9814,5,Méfait,2020/11/09 05:00:00+00,2020,4974
-8003066.7418,5684365.9797,5,Méfait,2020/11/21 05:00:00+00,2020,4975
-8002515.8213,5684268.6015,8,Vol,2022/05/05 04:00:00+00,2022,4976
-8002515.8213,5684268.6015,7,Voie de fait,2022/05/05 04:00:00+00,2022,4977
-8002515.8213,5684268.6015,3,Conduite avec capacités affaiblies,2021/11/03 04:00:00+00,2021,4978
-8002515.8213,5684268.6015,3,Conduite avec capacités affaiblies,2020/07/30 04:00:00+00,2020,4979
-8002515.8213,5684268.6015,3,Conduite avec capacités affaiblies,2020/02/09 05:00:00+00,2020,4980
-8002515.8213,5684268.6015,3,Conduite avec capacités affaiblies,2019/07/27 04:00:00+00,2019,4981
-8001541.418,5684302.4672,7,Voie de fait,2019/10/22 04:00:00+00,2019,4982
-7998016.2255,5684516.9535,5,Méfait,2021/09/20 04:00:00+00,2021,4983
-8003179.8413,5684328.35,6,Menace ou acte de violence,2021/06/18 04:00:00+00,2021,4984
-8003179.8413,5684328.35,5,Méfait,2021/03/31 04:00:00+00,2021,4985
